Table: Table_1

(1) UPCIC Territory ,(2) County ,(3) (4) Year Total 2018 Earned Earned Premium Premium ,(5) 5 Year Total Trended On-Level Earned Premium ,(6) (7) 2018 5 Year Trended Total On-Level Earned Earned House Premium Years ,(8) 2018 Earned House Years ,(9) Inforce Policies at 12/31/2019 Total On-Level Premium (000) ,(10) Inforce Policies at 12/31/2019 Total Policy Ct ,(11) Total Trended and Developed Non-Catastrophe Loss LAE ,(12) Trended and Developed Non- Catastrophe Loss LAE Ratio ,(13) 5 Year Total Provision for Non-Hurricane Catastrophe Loss LAE Excluding Loss Assessments ,(14) (15) 5 Year Total Provision for Non-Hurricane Catastrophe Non-Hurricane Loss & LAE Catastrophe For Loss Loss LAE Assessments Ratio ,(16) Total Trended Ultimate Non-Hurricane Loss LAE Ratio ,(17) Credibility ,(18) Expected Hurricane Loss and LAE (000) ,(19) Allocated Net Cost of Non- Proportional Reinsurance ,(20) Expected Hurricane Loss LAE and Reinsurance Cost ,(21) Total Trended Ultimate Loss LAE and Reinsurance Ratio ,(22) Formula Territory Indication ,(23) Assigned Territory Indication ,(24) Credibility Weighted Indication ,
533 541 ,Saint Johns Collier ,"1,616" 350 "14,208" "2,690" ,"1,342" "12,584" ,308 675 "2,430" "3,330" ,144 635 ,395 "2,937" ,159 719 ,444 "1,940" ,33.1% 15.4% ,22 96 ,0 1.6% 2 0.8% ,34.7% 16.2% ,13.0% 28.9% ,76 "1,117" ,51 755 ,32.3% 63.7% ,67.0% 79.9% ,-4.8% 13.1% ,-4.8% 13.1% ,4.8% 8.2% ,
542 ,Lee ,"1,883" 429 ,"1,572" ,377 419 ,115 ,562 ,149 ,227 ,14.5% ,11 ,0 0.7% ,15.2% ,10.2% ,209 ,141 ,62.4% ,77.6% ,9.8% ,9.8% ,6.5% ,
551 ,Collier ,"25,596" "4,179" ,"21,973" ,"3,819" "8,503" ,"1,436" ,"4,115" ,"1,438" ,"5,600" ,25.5% ,276 ,1.3% ,26.8% ,46.1% ,"1,470" ,994 ,59.9% ,86.6% ,22.3% ,22.3% ,13.6% ,
552 ,Glades ,905 159 ,829 ,145 490 ,83 ,153 ,81 ,66 ,7.9% ,3 ,0 0.4% ,8.3% ,11.1% ,80 ,54 ,87.6% ,95.9% ,35.2% ,35.2% ,9.4% ,
553 554 ,Hendry Lee ,"2,946" 564 "54,067" "9,033" ,"2,953" "46,858" ,578 "1,505" "8,361" "20,084" ,292 "3,590" ,581 "8,547" ,276 "3,335" ,"1,121" "7,958" ,38.0% 17.0% ,55 392 ,0 1.9% 6 0.8% ,39.9% 17.8% ,19.4% 70.9% ,284 "3,321" ,192 "2,245" ,82.0% 65.1% ,121.8% 83.0% ,70.9% 17.3% ,50.0% 17.3% ,14.7% 14.0% ,
555 ,Okeechobee ,"5,471" "1,161" ,"5,703" ,"1,195" "3,390" ,710 ,"1,232" ,662 ,"1,605" ,28.1% ,79 ,1.4% ,29.6% ,29.1% ,492 ,333 ,66.9% ,96.5% ,35.9% ,35.9% ,14.8% ,
561 ,Indian River ,"13,032" "2,821" ,"10,776" ,"2,465" "5,675" ,"1,309" ,"2,986" ,"1,432" ,"2,356" ,21.9% ,116 ,2 1.1% ,23.0% ,37.7% ,"1,000" ,676 ,56.1% ,79.1% ,11.9% ,11.9% ,8.3% ,
562 ,Saint Lucie ,"34,479" "6,383" ,"28,400" ,"5,624" "13,623" ,"2,645" ,"6,366" ,"2,707" ,"8,081" ,28.5% ,398 ,3 1.4% ,29.9% ,58.4% ,"1,816" ,"1,228" ,47.8% ,77.7% ,10.0% ,10.0% ,8.4% ,
581 ,Charlotte ,"4,166" 623 ,"3,401" ,541 "1,335" ,193 ,520 ,174 ,426 ,12.5% ,21 ,0 0.6% ,13.2% ,18.3% ,175 ,118 ,56.3% ,69.4% ,-1.4% ,-1.4% ,4.8% ,
582 583 ,Manatee Sarasota ,"6,570" "1,037" "7,988" "1,596" ,"4,950" "6,286" ,851 "1,380" "1,357" "2,346" ,231 527 ,825 "1,688" ,211 600 ,332 "1,239" ,6.7% 19.7% ,16 61 ,0 0.3% 1 1.0% ,7.1% 20.7% ,18.6% 24.2% ,282 517 ,190 349 ,57.3% 51.3% ,64.3% 72.0% ,-8.5% 2.1% ,-8.5% 2.1% ,3.4% 5.2% ,
591 ,Citrus ,"2,518" 449 ,"2,083" ,383 999 ,177 ,380 ,158 ,130 ,6.2% ,6 ,0 0.3% ,6.6% ,15.8% ,106 ,72 ,46.7% ,53.3% ,-23.7% ,-23.7% ,1.4% ,
592 ,Dixie ,233 50 ,188 ,44 137 ,33 ,68 ,42 ,21 ,11.1% ,,0.6% ,11.7% ,5.8% ,16 ,11 ,38.8% ,50.5% ,-27.5% ,-27.5% ,4.2% ,
593 ,Holmes ,"2,226" 479 ,"1,793" ,400 "1,695" ,354 ,503 ,396 ,"1,098" ,61.2% ,54 ,0 3.0% ,64.3% ,20.6% ,66 ,45 ,22.0% ,86.3% ,21.9% ,21.9% ,9.4% ,
594 595 ,Levy Pasco ,27 14 "15,003" "4,574" ,24 "13,494" ,13 17 "4,154" "9,901" ,8 "2,989" ,26 "5,411" ,13 "3,519" ,0 "3,634" ,0.0% 26.9% ,0 179 ,0 0.0% 3 1.4% ,0.0% 28.3% ,2.1% 49.8% ,6 "1,791" ,4 "1,211" ,37.6% 55.5% ,37.7% 83.8% ,-45.2% 18.4% ,-45.2% 18.4% ,5.1% 12.2% ,
596 ,Taylor ,317 57 ,255 ,49 154 ,30 ,74 ,37 ,59 ,23.3% ,3 ,0 1.2% ,24.4% ,6.2% ,8 ,6 ,19.0% ,43.4% ,-37.3% ,-37.3% ,3.5% ,
601 ,Bay ,"7,818" "1,866" ,"5,853" ,"1,526" "3,184" ,843 ,"2,354" ,"1,144" ,"1,701" ,29.1% ,84 ,1 1.4% ,30.5% ,28.2% ,503 ,340 ,35.8% ,66.3% ,-5.7% ,-5.7% ,2.8% ,
602 ,Escambia ,"1,161" 218 ,999 ,196 262 ,52 ,258 ,63 ,30 ,3.0% ,,0 0.2% ,3.2% ,8.1% ,119 ,81 ,77.6% ,80.7% ,14.2% ,14.2% ,6.8% ,
603 ,Franklin ,"3,444" 694 ,"2,658" ,582 "1,296" ,266 ,686 ,278 ,385 ,14.5% ,19 ,0 0.7% ,15.2% ,18.0% ,218 ,147 ,53.2% ,68.4% ,-2.8% ,-2.8% ,4.5% ,
604 605 ,Gulf Jefferson ,"1,311" 273 0 0 ,"1,081" ,238 478 0 0 ,108 0 ,237 0 ,101 0 ,320 0 ,29.6% 0.0% ,16 0 ,0 1.5% 0 0.0% ,31.0% 0.0% ,10.9% 0.0% ,36 0 ,24 0 ,25.2% 36.0% ,56.2% 36.0% ,-19.6% -47.5% ,-19.6% -47.5% ,3.3% 6.2% ,
606 607 ,Okaloosa Santa Rosa ,"4,209" 848 212 43 ,"3,515" 179 ,753 "1,290" 38 55 ,296 12 ,"1,021" 50 ,381 16 ,"1,008" ,28.7% 0.3% ,50 0 ,1.4% 0 0.0% ,30.1% 0.4% ,18.0% 3.7% ,304 24 ,205 16 ,49.8% 79.2% ,79.9% 79.6% ,13.1% 12.6% ,13.1% 12.6% ,7.4% 6.4% ,
608 ,Wakulla ,148 43 ,130 ,39 69 ,20 ,64 ,28 ,87 ,66.8% ,4 ,0 3.3% ,70.1% ,4.1% ,11 ,7 ,27.7% ,97.8% ,37.8% ,37.8% ,7.5% ,
609 ,Walton ,"4,933" 933 ,"3,831" ,776 "1,332" ,273 ,957 ,319 ,508 ,13.3% ,25 ,0 0.7% ,13.9% ,18.3% ,254 ,172 ,44.5% ,58.4% ,-16.7% ,-16.7% ,2.0% ,
692 693 ,Lake Jackson ,"10,962" "2,426" "5,639" "1,112" ,"11,025" "5,480" ,"2,423" "7,824" "1,074" "4,261" ,"1,711" 783 ,"2,819" "1,176" ,"1,843" 751 ,"4,349" "2,073" ,39.4% 37.8% ,214 102 ,1 2.0% 0 1.9% ,41.4% 39.7% ,44.2% 32.6% ,748 142 ,506 96 ,44.5% 20.2% ,85.9% 59.9% ,21.3% -14.6% ,21.3% -14.6% ,12.9% -0.6% ,
701 ,Flagler ,"2,015" 346 ,"1,606" ,295 "1,010" ,187 ,365 ,220 ,493 ,30.7% ,24 ,0 1.5% ,32.2% ,15.9% ,59 ,40 ,26.9% ,59.1% ,-15.7% ,-15.7% ,2.7% ,
702 ,Saint Johns ,"5,124" 981 ,"4,099" ,833 "2,920" ,575 ,973 ,628 ,"1,156" ,28.2% ,57 ,0 1.4% ,29.6% ,27.0% ,188 ,127 ,32.4% ,62.0% ,-11.7% ,-11.7% ,1.3% ,
711 ,Charlotte De Soto ,"7,092" "1,083" 538 ,"5,853" ,947 "2,561" ,407 292 ,874 519 ,341 276 ,"1,048" 592 ,17.9% 23.4% ,52 29 ,0.9% 1.2% ,18.8% 24.6% ,25.3% 20.2% ,334 201 ,226 136 ,64.1% 64.9% ,82.9% ,17.2% ,17.2% ,9.0% ,
712 713 ,Hardee ,"2,869" "2,749" 496 ,"2,528" "2,358" ,493 "1,630" 432 "1,629" ,279 ,458 ,262 ,497 ,21.1% ,24 ,0 0 1.0% ,22.1% ,20.2% ,141 ,95 ,51.4% ,89.5% 73.6% ,26.3% 4.3% ,26.3% 4.3% ,10.2% 5.8% ,
714 ,Highlands ,"13,318" "2,463" ,"14,232" ,"2,594" "8,433" ,"1,479" ,"2,325" ,"1,210" ,"3,447" ,24.2% ,170 ,2 1.2% ,25.4% ,45.9% ,918 ,621 ,66.2% ,91.6% ,29.2% ,29.2% ,16.8% ,
715 ,Sarasota ,"13,706" "2,297" ,"9,868" ,"1,820" "4,748" ,901 ,"2,149" ,998 ,"1,580" ,16.0% ,78 ,0.8% ,16.8% ,34.5% ,710 ,480 ,55.3% ,72.2% ,2.3% ,2.3% ,4.9% ,
721 ,Bay ,"14,700" "2,744" ,"9,984" ,"2,084" "7,128" ,"1,445" ,"2,649" ,"1,639" ,"1,367" ,13.7% ,67 ,0.7% ,14.4% ,42.2% ,583 ,394 ,36.9% ,51.3% ,-26.5% ,-26.5% ,-7.6% ,
722 ,Gulf Okaloosa ,452 93 "16,362" ,361 "11,041" ,79 240 "2,114" ,49 ,102 ,52 "1,503" ,54 "1,631" ,15.0% 14.8% ,3 ,0 0.7% 0.7% ,15.8% 15.5% ,7.7% 40.5% ,12 808 ,8 546 ,20.3% ,36.1% ,-47.4% -11.4% ,-47.4% -11.4% ,2.0% -0.9% ,
723 724 ,Santa Rosa ,"2,784" "19,772" "3,485" ,"15,220" ,"6,555" "2,924" "8,152" ,"1,220" "1,526" ,"2,900" "3,813" ,"1,779" ,"4,746" ,31.2% ,80 234 ,2 1.5% ,32.7% ,45.1% ,"1,054" ,713 ,46.7% 46.3% ,62.2% 79.1% ,11.9% ,11.9% ,8.8% ,
725 ,Wakulla ,"1,367" 262 ,"1,107" ,218 950 ,182 ,260 ,203 ,248 ,22.4% ,12 ,0 1.1% ,23.5% ,15.4% ,32 ,21 ,20.3% ,43.8% ,-36.8% ,-36.8% ,-0.4% ,
726 ,Walton ,"2,284" 397 ,"2,040" ,369 "1,144" ,207 ,407 ,205 ,757 ,37.1% ,37 ,0 1.8% ,39.0% ,16.9% ,73 ,49 ,29.9% ,68.8% ,-2.2% ,-2.2% ,4.7% ,
731 ,Citrus Dixie ,"29,158" "5,079" 729 ,"25,782" 699 ,"4,454" "20,608" 131 537 ,"3,442" ,"4,381" 156 ,"3,113" 105 ,"5,784" ,22.4% ,285 4 ,2 1.1% 0.6% ,23.5% 12.2% ,71.8% ,"1,362" 22 ,921 15 ,52.1% 23.8% ,75.6% 35.9% ,7.2% -47.7% ,7.2% -47.7% ,6.9% -0.1% ,
732 733 ,Hernando ,139 "11,681" "3,310" ,"10,680" ,"3,052" "10,939" ,96 "3,098" ,"3,947" ,"3,638" ,81 "3,410" ,11.6% 31.9% ,168 ,0 2 1.6% ,33.5% ,11.6% 52.3% ,"1,238" ,837 ,52.6% ,86.1% ,21.6% ,21.6% ,14.2% ,
734 ,Levy ,617 149 ,506 ,125 505 ,118 ,168 ,139 ,44 ,8.7% ,2 ,0 0.4% ,9.2% ,11.2% ,36 ,24 ,35.5% ,44.7% ,-35.6% ,-35.6% ,1.5% ,
735 ,Manatee ,"28,644" "5,089" ,"20,510" ,"4,055" "10,775" ,"2,081" ,"4,542" ,"2,151" ,"2,828" ,13.8% ,139 ,3 0.7% ,14.5% ,51.9% ,"1,706" ,"1,153" ,62.9% ,77.4% ,9.6% ,9.6% ,8.0% ,
736 ,Pasco ,"65,128" "18,484" ,"69,062" ,"19,446" "57,588" ,"15,946" ,"21,474" ,"16,164" ,"22,301" ,32.3% ,"1,099" ,11 1.6% ,33.9% ,100.0% ,"6,542" ,"4,423" ,51.1% ,85.0% ,20.0% ,20.0% ,20.0% ,
737 ,Taylor ,"1,744" 332 ,"1,365" ,277 "1,285" ,244 ,330 ,258 ,372 ,27.3% ,18 ,0 1.3% ,28.6% ,17.9% ,44 ,30 ,22.3% ,50.9% ,-27.0% ,-27.0% ,0.2% ,
792 793 ,Marion Jefferson ,"21,285" "4,108" "1,039" 212 ,"20,983" 892 ,"4,034" "16,466" 196 819 ,"3,066" 167 ,"3,941" 237 ,"2,798" 177 ,"8,031" 795 ,38.3% 89.2% ,396 39 ,2 1.9% 0 4.4% ,40.2% 93.6% ,64.2% 14.3% ,885 19 ,599 13 ,37.7% 13.4% ,77.8% 107.0% ,10.2% 50.4% ,10.2% 50.0% ,8.7% 12.4% ,
892 ,Nassau ,"3,264" 675 ,"2,884" ,620 "2,188" ,445 ,700 ,444 ,"2,603" ,90.2% ,128 ,0 4.5% ,94.7% ,23.4% ,72 ,49 ,17.2% ,111.9% ,57.2% ,50.0% ,16.4% ,
893 ,Lafayette ,410 80 ,338 ,68 286 ,54 ,79 ,54 ,57 ,16.9% ,3 ,0 0.8% ,17.7% ,8.5% ,10 ,6 ,20.3% ,38.0% ,-44.7% ,-44.7% ,1.9% ,
921 922 ,Sumter Union ,"1,781" 361 876 184 ,"1,434" 755 ,299 "1,411" 158 656 ,281 126 ,369 175 ,319 121 ,218 695 ,15.2% 92.1% ,11 34 ,0 0.8% 0 4.5% ,15.9% 96.7% ,18.8% 12.8% ,91 19 ,62 13 ,41.3% 17.9% ,57.2% 114.5% ,-18.2% 60.8% ,-18.2% 50.0% ,1.6% 11.8% ,
923 ,Gilchrist ,858 174 ,733 ,151 662 ,127 ,176 ,132 ,185 ,25.3% ,9 ,0 1.3% ,26.5% ,12.9% ,32 ,21 ,30.1% ,56.6% ,-19.1% ,-19.1% ,2.9% ,
931 ,Liberty ,611 110 ,533 ,100 389 ,68 ,117 ,68 ,481 ,90.4% ,24 ,0 4.5% ,94.8% ,9.9% ,11 ,8 ,16.5% ,111.3% ,56.4% ,50.0% ,10.5% ,
932 ,Madison ,982 212 ,813 ,183 727 ,152 ,218 ,157 ,331 ,40.7% ,16 ,0 2.0% ,42.8% ,13.5% ,18 ,12 ,13.6% ,56.4% ,-19.4% ,-19.4% ,2.7% ,
